omr	lok	lat	lon
24	8	77.5	35
24	8	77.5	35
24	9	77.5	37
24	9	77.5	37
24	9	77.5	37
24	9	77.5	37
24	10	77.5	39
24	10	77.5	39
24	10	77.5	39
24	10	77.5	39
24	11	78.5	31
24	11	78.5	31
24	11	78.5	31
24	11	78.5	31
24	12	78.5	33
24	12	78.5	33
24	12	78.5	33
24	12	78.5	33
24	13	78.5	35
24	13	78.5	35
24	13	78.5	35
24	13	78.5	35
24	14	78.5	37
24	14	78.5	37
24	14	78.5	37
24	14	78.5	37
24	15	78.5	39
24	15	78.5	39
24	15	78.5	39
24	15	78.5	39
24	16	79.5	31
24	16	79.5	31
24	16	79.5	31
24	16	79.5	31
24	17	79.5	33
24	17	79.5	33
24	17	79.5	33
24	17	79.5	33
24	18	79.5	35
24	18	79.5	35
24	18	79.5	35
24	18	79.5	35
24	19	79.5	37
24	19	79.5	37
24	19	79.5	37
24	19	79.5	37
24	20	79.5	39
24	20	79.5	39
24	20	79.5	39
24	20	79.5	39
24	21	80.5	31
24	21	80.5	31
24	21	80.5	31
24	21	80.5	31
24	22	80.5	33
24	22	80.5	33
24	22	80.5	33
24	22	80.5	33
24	23	80.5	35
24	23	80.5	35
24	23	80.5	35
24	23	80.5	35
24	24	80.5	37
24	24	80.5	37
24	24	80.5	37
24	24	80.5	37
24	25	80.5	39
24	25	80.5	39
24	25	80.5	39
24	25	80.5	39
24	26	81.5	31
24	26	81.5	31
24	26	81.5	31
24	26	81.5	31
24	27	81.5	33
24	27	81.5	33
24	27	81.5	33
24	27	81.5	33
24	28	81.5	35
24	28	81.5	35
24	28	81.5	35
24	28	81.5	35
24	29	81.5	37
24	29	81.5	37
24	29	81.5	37
24	29	81.5	37
24	30	81.5	39
24	30	81.5	39
24	30	81.5	39
24	30	81.5	39
24	31	82.25	31
24	31	82.25	31
24	32	82.25	33
24	32	82.25	33
24	33	82.25	35
24	33	82.25	35
24	34	82.25	37
24	34	82.25	37
24	35	82.25	39
24	35	82.25	39
25	1	78.25	4
25	1	78.25	4
25	2	78.25	6
25	2	78.25	6
25	3	78.25	8
25	3	78.25	8
25	4	78.25	10
25	4	78.25	10
25	5	78.25	12
25	5	78.25	12
25	6	78.25	14
25	6	78.25	14
25	7	78.25	15.5
25	8	78.75	4
25	8	78.75	4
25	9	78.75	6
25	9	78.75	6
25	10	78.75	8
25	10	78.75	8
25	11	78.75	10
25	11	78.75	10
25	12	78.75	11.5
25	13	78.5	15
25	14	78.5	16
25	15	79.25	4
25	15	79.25	4
25	16	79.25	6
25	16	79.25	6
25	17	79.25	8
25	17	79.25	8
25	18	79.25	10
25	18	79.25	10
25	19	79	11.5
25	20	79.5	13.5
25	21	79.5	15.5
25	22	79.75	4
25	22	79.75	4
25	23	79.75	6
25	23	79.75	6
25	24	79.75	8
25	24	79.75	8
25	25	79.75	10
25	25	79.75	10
25	26	80	12
25	26	80	12
25	27	79.75	14
25	27	79.75	14
25	28	79.75	15.5
25	29	80.25	4
25	29	80.25	4
25	30	80.25	6
25	30	80.25	6
25	31	80.25	8
25	31	80.25	8
25	32	80.25	10
25	32	80.25	10
25	33	80.25	12
25	33	80.25	12
25	34	80.25	14
25	34	80.25	14
25	35	80.25	16
25	35	80.25	16
25	36	80.75	4
25	36	80.75	4
25	37	80.75	6
25	37	80.75	6
25	38	80.75	8
25	38	80.75	8
25	39	80.75	10
25	39	80.75	10
25	40	80.75	12
25	40	80.75	12
25	41	80.75	14
25	41	80.75	14
25	42	80.75	16
25	42	80.75	16
25	43	81.25	4
25	43	81.25	4
25	44	81.25	6
25	44	81.25	6
25	45	81.25	8
25	45	81.25	8
25	46	81.25	10
25	46	81.25	10
25	47	81.25	12
25	47	81.25	12
25	48	81.25	14
25	48	81.25	14
25	49	81.25	16
25	49	81.25	16
25	50	81.75	4
25	50	81.75	4
25	51	81.75	6
25	51	81.75	6
25	52	81.75	8
25	52	81.75	8
25	53	81.75	10
25	53	81.75	10
25	54	81.75	12
25	54	81.75	12
25	55	81.75	14
25	55	81.75	14
25	56	81.75	16
25	56	81.75	16
25	57	82.25	4
25	57	82.25	4
25	58	82.25	6
25	58	82.25	6
25	59	82.25	8
25	59	82.25	8
25	60	82.25	10
25	60	82.25	10
25	61	82.25	12
25	61	82.25	12
25	62	82.25	14
25	62	82.25	14
25	63	82.25	16
25	63	82.25	16
26	1	73.75	-10
26	1	73.75	-10
26	2	73.75	-8
26	2	73.75	-8
26	3	73.75	-6
26	3	73.75	-6
26	4	73.75	-4
26	4	73.75	-4
26	5	73.75	-2
26	5	73.75	-2
26	6	73.75	0
26	6	73.75	0
26	7	73.75	2
26	7	73.75	2
26	8	75.5	-10
26	8	75.5	-10
26	8	75.5	-10
26	8	75.5	-10
26	9	75.5	-8
26	9	75.5	-8
26	9	75.5	-8
26	9	75.5	-8
26	10	75.5	-6
26	10	75.5	-6
26	10	75.5	-6
26	10	75.5	-6
26	11	75.5	-4
26	11	75.5	-4
26	11	75.5	-4
26	11	75.5	-4
26	12	75.5	-2
26	12	75.5	-2
26	12	75.5	-2
26	12	75.5	-2
26	13	75.5	0
26	13	75.5	0
26	13	75.5	0
26	13	75.5	0
26	14	75.5	2
26	14	75.5	2
26	14	75.5	2
26	14	75.5	2
26	15	75.5	-10
26	15	75.5	-10
26	15	75.5	-10
26	15	75.5	-10
26	16	75.5	-8
26	16	75.5	-8
26	16	75.5	-8
26	16	75.5	-8
26	17	75.5	-6
26	17	75.5	-6
26	17	75.5	-6
26	17	75.5	-6
26	18	75.5	-4
26	18	75.5	-4
26	18	75.5	-4
26	18	75.5	-4
26	19	75.5	-2
26	19	75.5	-2
26	19	75.5	-2
26	19	75.5	-2
26	20	75.5	0
26	20	75.5	0
26	20	75.5	0
26	20	75.5	0
26	21	75.5	2
26	21	75.5	2
26	21	75.5	2
26	21	75.5	2
26	22	76.5	-10
26	22	76.5	-10
26	22	76.5	-10
26	22	76.5	-10
26	23	76.5	-8
26	23	76.5	-8
26	23	76.5	-8
26	23	76.5	-8
26	24	76.5	-6
26	24	76.5	-6
26	24	76.5	-6
26	24	76.5	-6
26	25	76.5	-4
26	25	76.5	-4
26	25	76.5	-4
26	25	76.5	-4
26	26	76.5	-2
26	26	76.5	-2
26	26	76.5	-2
26	26	76.5	-2
26	27	76.5	0
26	27	76.5	0
26	27	76.5	0
26	27	76.5	0
26	28	76.5	2
26	28	76.5	2
26	28	76.5	2
26	28	76.5	2
26	29	77.5	-10
26	29	77.5	-10
26	29	77.5	-10
26	29	77.5	-10
26	30	77.5	-8
26	30	77.5	-8
26	30	77.5	-8
26	30	77.5	-8
26	31	77.5	-6
26	31	77.5	-6
26	31	77.5	-6
26	31	77.5	-6
26	32	77.5	-4
26	32	77.5	-4
26	32	77.5	-4
26	32	77.5	-4
26	33	77.5	-2
26	33	77.5	-2
26	33	77.5	-2
26	33	77.5	-2
26	34	77.5	0
26	34	77.5	0
26	34	77.5	0
26	34	77.5	0
26	35	77.5	2
26	35	77.5	2
26	35	77.5	2
26	35	77.5	2
26	36	78.5	-10
26	36	78.5	-10
26	36	78.5	-10
26	36	78.5	-10
26	37	78.25	-8
26	37	78.25	-8
26	37	78.25	-8
26	37	78.25	-8
26	38	78.25	-6
26	38	78.25	-6
26	38	78.25	-6
26	38	78.25	-6
26	39	78.25	-4
26	39	78.25	-4
26	39	78.25	-4
26	39	78.25	-4
26	40	78.25	-2
26	40	78.25	-2
26	40	78.25	-2
26	40	78.25	-2
26	41	78.25	0
26	41	78.25	0
26	41	78.25	0
26	41	78.25	0
26	42	78.25	2
26	42	78.25	2
26	42	78.25	2
26	42	78.25	2
26	43	79.5	-10
26	43	79.5	-10
26	43	79.5	-10
26	43	79.5	-10
26	44	79.5	-8
26	44	79.5	-8
26	44	79.5	-8
26	44	79.5	-8
26	45	79.5	-6
26	45	79.5	-6
26	45	79.5	-6
26	45	79.5	-6
26	46	79.5	-4
26	46	79.5	-4
26	46	79.5	-4
26	46	79.5	-4
26	47	79.5	-2
26	47	79.5	-2
26	47	79.5	-2
26	47	79.5	-2
26	48	79.5	0
26	48	79.5	0
26	48	79.5	0
26	48	79.5	0
26	49	79.5	2
26	49	79.5	2
26	49	79.5	2
26	49	79.5	2
26	50	80.5	-10
26	50	80.5	-10
26	50	80.5	-10
26	50	80.5	-10
26	51	80.5	-8
26	51	80.5	-8
26	51	80.5	-8
26	51	80.5	-8
26	52	80.5	-6
26	52	80.5	-6
26	52	80.5	-6
26	52	80.5	-6
26	53	80.5	-4
26	53	80.5	-4
26	53	80.5	-4
